id,original,file,av,category,result
553,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,SentinelOne,undetected,None
554,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,GData,undetected,None
555,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Jiangmin,undetected,None
556,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Webroot,type-unsupported,None
557,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Google,undetected,None
558,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Avira,undetected,None
559,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,MAX,undetected,None
560,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Antiy-AVL,undetected,None
561,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Gridinsoft,undetected,None
562,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Xcitium,undetected,None
563,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Microsoft,undetected,None
564,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,SUPERAntiSpyware,undetected,None
565,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,ZoneAlarm,undetected,None
566,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Avast-Mobile,undetected,None
567,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Cynet,undetected,None
568,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,BitDefenderFalx,type-unsupported,None
569,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,AhnLab-V3,undetected,None
570,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Acronis,undetected,None
571,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,VBA32,undetected,None
572,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,ALYac,undetected,None
573,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,TACHYON,undetected,None
574,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Cylance,type-unsupported,None
575,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Zoner,undetected,None
576,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Tencent,undetected,None
577,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Yandex,undetected,None
578,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Ikarus,undetected,None
579,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,MaxSecure,undetected,None
580,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Fortinet,undetected,None
581,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,AVG,undetected,None
582,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,Panda,undetected,None
583,systemd-machine-id-setup,/home/alex/Projects/MKPKResults/bin/systemd-machine-id-setup/systemd-machine-id-setup_egress_pswd,CrowdStrike,type-unsupported,None
584,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Bkav,undetected,None
585,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Lionic,undetected,None
586,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Elastic,undetected,None
587,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,MicroWorld-eScan,undetected,None
588,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,FireEye,undetected,None
589,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,CAT-QuickHeal,undetected,None
590,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,McAfee,undetected,None
591,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Malwarebytes,undetected,None
592,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Zillya,undetected,None
593,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Paloalto,type-unsupported,None
594,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Sangfor,undetected,None
595,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,K7AntiVirus,undetected,None
596,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Alibaba,type-unsupported,None
597,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,K7GW,undetected,None
598,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Trustlook,type-unsupported,None
599,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Arcabit,undetected,None
600,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,BitDefenderTheta,undetected,None
601,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,VirIT,undetected,None
602,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Cyren,undetected,None
603,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,SymantecMobileInsight,type-unsupported,None
604,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Symantec,undetected,None
605,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,tehtris,type-unsupported,None
606,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,ESET-NOD32,undetected,None
607,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,APEX,type-unsupported,None
608,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,TrendMicro-HouseCall,undetected,None
609,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Avast,undetected,None
610,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,ClamAV,undetected,None
611,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Kaspersky,undetected,None
612,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,BitDefender,undetected,None
613,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,NANO-Antivirus,undetected,None
614,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,ViRobot,undetected,None
615,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Tencent,undetected,None
616,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Sophos,undetected,None
617,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Baidu,undetected,None
618,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,F-Secure,undetected,None
619,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,DrWeb,undetected,None
620,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,VIPRE,undetected,None
621,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,TrendMicro,undetected,None
622,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,McAfee-GW-Edition,undetected,None
623,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Trapmine,type-unsupported,None
624,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,CMC,undetected,None
625,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Emsisoft,undetected,None
626,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,SentinelOne,undetected,None
627,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,GData,undetected,None
628,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Jiangmin,undetected,None
629,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Webroot,type-unsupported,None
630,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Google,undetected,None
631,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Avira,undetected,None
632,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,MAX,undetected,None
633,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Antiy-AVL,undetected,None
634,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Gridinsoft,undetected,None
635,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Xcitium,undetected,None
636,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Microsoft,undetected,None
637,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,SUPERAntiSpyware,undetected,None
638,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,ZoneAlarm,undetected,None
639,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Avast-Mobile,undetected,None
640,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Cynet,undetected,None
641,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,BitDefenderFalx,type-unsupported,None
642,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,AhnLab-V3,undetected,None
643,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Acronis,undetected,None
644,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,VBA32,undetected,None
645,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,ALYac,undetected,None
646,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,TACHYON,undetected,None
647,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Cylance,type-unsupported,None
648,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Zoner,undetected,None
649,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Rising,undetected,None
650,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Yandex,undetected,None
651,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Ikarus,undetected,None
652,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,MaxSecure,undetected,None
653,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Fortinet,undetected,None
654,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,AVG,undetected,None
655,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,Panda,undetected,None
656,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_original,CrowdStrike,type-unsupported,None
657,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Bkav,undetected,None
658,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Lionic,undetected,None
659,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Elastic,undetected,None
660,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,MicroWorld-eScan,undetected,None
661,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,FireEye,undetected,None
662,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,CAT-QuickHeal,undetected,None
663,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,ALYac,undetected,None
664,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Malwarebytes,undetected,None
665,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Zillya,undetected,None
666,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Paloalto,type-unsupported,None
667,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Sangfor,undetected,None
668,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,K7AntiVirus,undetected,None
669,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Alibaba,type-unsupported,None
670,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,K7GW,undetected,None
671,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Trustlook,type-unsupported,None
672,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Arcabit,undetected,None
673,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,BitDefenderTheta,undetected,None
674,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,VirIT,undetected,None
675,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Cyren,undetected,None
676,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,SymantecMobileInsight,type-unsupported,None
677,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Symantec,undetected,None
678,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,tehtris,type-unsupported,None
679,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,ESET-NOD32,undetected,None
680,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Cynet,undetected,None
681,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,TrendMicro-HouseCall,undetected,None
682,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Avast,undetected,None
683,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,ClamAV,undetected,None
684,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Kaspersky,undetected,None
685,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,BitDefender,undetected,None
686,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,NANO-Antivirus,undetected,None
687,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,SUPERAntiSpyware,undetected,None
688,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,APEX,type-unsupported,None
689,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Rising,undetected,None
690,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Sophos,undetected,None
691,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Baidu,undetected,None
692,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,F-Secure,undetected,None
693,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,DrWeb,undetected,None
694,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,VIPRE,undetected,None
695,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,TrendMicro,undetected,None
696,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,McAfee-GW-Edition,undetected,None
697,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Trapmine,type-unsupported,None
698,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,CMC,undetected,None
699,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Emsisoft,undetected,None
700,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,SentinelOne,undetected,None
701,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Avast-Mobile,undetected,None
702,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Jiangmin,undetected,None
703,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Webroot,type-unsupported,None
704,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Avira,undetected,None
705,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,MAX,undetected,None
706,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Antiy-AVL,undetected,None
707,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Gridinsoft,undetected,None
708,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Xcitium,undetected,None
709,gpgsplit,/home/alex/Projects/MKPKResults/bin/gpgsplit/gpgsplit_reverse_tcp,Microsoft,undetected,None
